"gene_assignement"	"transcript_cluster_id"	"Gene_symbol"	"transcript_ID"	"GO_term"	"GO_description"	"Mid_FC"	"Old_FC"	"mid_padj"	"end_padj"	"Human.gene.name"
"ENSDARG00000054530"	"13111534"	"rars"	"ENSDART00000130626"	"GO:0006418"	"arginyl-tRNA synthetase"	0.075090922366666	-0.844545270033333	0.959291903155208	0.0160916818880436	"RARS1"
"ENSDARG00000054530"	"13111534"	"rars"	"ENSDART00000130626"	"GO:0006418"	"arginyl-tRNA synthetase"	0.075090922366666	-0.844545270033333	0.959291903155208	0.0160916818880436	"RARS1"
"ENSDARG00000054530"	"13111534"	"rars"	"ENSDART00000130626"	"GO:0006418"	"arginyl-tRNA synthetase"	0.075090922366666	-0.844545270033333	0.959291903155208	0.0160916818880436	"RARS1"
"ENSDARG00000054530"	"13111534"	"rars"	"ENSDART00000130626"	"GO:0006418"	"arginyl-tRNA synthetase"	0.075090922366666	-0.844545270033333	0.959291903155208	0.0160916818880436	"RARS1"
"ENSDARG00000054530"	"13111534"	"rars"	"ENSDART00000130626"	"GO:0006418"	"arginyl-tRNA synthetase"	0.075090922366666	-0.844545270033333	0.959291903155208	0.0160916818880436	"RARS1"
"ENSDARG00000061682"	"13051508"	"BICC1 (2 of 2)"	"ENSDART00000088242"	"GO:0005515"	"RNA binding"	0.0377628955999985	0.846524894766666	0.980989389510553	0.0161302137913582	"BICC1"
"ENSDARG00000061682"	"13051508"	"BICC1 (2 of 2)"	"ENSDART00000088242"	"GO:0005515"	"RNA binding"	0.0377628955999985	0.846524894766666	0.980989389510553	0.0161302137913582	"BICC1"
"ENSDARG00000071062"	"13159245"	"hps5"	"NM_001089539"	"GO:0008150"	"cdna:known chromosome:Zv9:25:3115128:3159102:-1 gene:ENSDARG00000071062 gene_biotype:protein_coding transcript_biotype:protein_coding"	0.265890885466669	-0.677045463000001	0.729876927188038	0.016731707428343	"HPS5"
"ENSDARG00000071062"	"13159245"	"hps5"	"NM_001089539"	"GO:0008150"	"cdna:known chromosome:Zv9:25:3115128:3159102:-1 gene:ENSDARG00000071062 gene_biotype:protein_coding transcript_biotype:protein_coding"	0.265890885466669	-0.677045463000001	0.729876927188038	0.016731707428343	"HPS5"
"ENSDARG00000016016"	"13249249"	"dbnlb"	"ENSDART00000013059"	"GO:0008150"	"Danio rerio drebrin-like b (dbnlb), mRNA."	0.237364076533337	-0.689085349900003	0.774842289858651	0.0167756803362478	"DBNL"
"ENSDARG00000016016"	"13249249"	"dbnlb"	"ENSDART00000013059"	"GO:0008150"	"Danio rerio drebrin-like b (dbnlb), mRNA."	0.237364076533337	-0.689085349900003	0.774842289858651	0.0167756803362478	"DBNL"
"ENSDARG00000055223"	"12985484"	"ENSEMBL"	"ENSDART00000077548"	"GO:0008270"	NA	-1.01185887813334	1.2831649525	0.350508313658545	0.0169236414890636	"ABLIM2"
"ENSDARG00000055223"	"12985484"	"ENSEMBL"	"ENSDART00000077548"	"GO:0008270"	NA	-1.01185887813334	1.2831649525	0.350508313658545	0.0169236414890636	"ABLIM2"
"ENSDARG00000055223"	"12985484"	"ENSEMBL"	"ENSDART00000077548"	"GO:0008270"	NA	-1.01185887813334	1.2831649525	0.350508313658545	0.0169236414890636	"ABLIM2"
"ENSDARG00000055223"	"12985484"	"ENSEMBL"	"ENSDART00000077548"	"GO:0008270"	NA	-1.01185887813334	1.2831649525	0.350508313658545	0.0169236414890636	"ABLIM2"
"ENSDARG00000007129"	"13165439"	"LOC555229"	"ENSDART00000131221"	NA	NA	-0.413106630566666	1.18822979206667	0.774015545649391	0.0169797339414436	""
"ENSDARG00000007129"	"13165439"	"LOC555229"	"ENSDART00000131221"	NA	NA	-0.413106630566666	1.18822979206667	0.774015545649391	0.0169797339414436	""
"ENSDARG00000007129"	"13165439"	"LOC555229"	"ENSDART00000131221"	NA	NA	-0.413106630566666	1.18822979206667	0.774015545649391	0.0169797339414436	""
"ENSDARG00000056835"	"13025428"	"LAYN (2 of 2)"	"ENSDART00000079399"	"GO:0006810"	"membrane"	-0.437367673533332	0.927357842866666	0.6535407926696	0.017099577957335	"LAYN"
"ENSDARG00000056835"	"13025428"	"LAYN (2 of 2)"	"ENSDART00000079399"	"GO:0006810"	"membrane"	-0.437367673533332	0.927357842866666	0.6535407926696	0.017099577957335	"LAYN"
"ENSDARG00000056835"	"13025428"	"LAYN (2 of 2)"	"ENSDART00000079399"	"GO:0006810"	"membrane"	-0.437367673533332	0.927357842866666	0.6535407926696	0.017099577957335	"LAYN"
"ENSDARG00000056835"	"13025428"	"LAYN (2 of 2)"	"ENSDART00000079399"	"GO:0006810"	"membrane"	-0.437367673533332	0.927357842866666	0.6535407926696	0.017099577957335	"LAYN"
"ENSDARG00000056835"	"13025428"	"LAYN (2 of 2)"	"ENSDART00000079399"	"GO:0006810"	"membrane"	-0.437367673533332	0.927357842866666	0.6535407926696	0.017099577957335	"LAYN"
"ENSDARG00000043970"	"12995547"	"lrpprc"	"NM_001142592"	"GO:0005488"	"cdna:known chromosome:Zv9:13:10364595:10487746:1 gene:ENSDARG00000043970 gene_biotype:protein_coding transcript_biotype:protein_coding"	-0.207203022133334	-0.908798324433334	0.871833719977374	0.0171039724915403	""
"ENSDARG00000042824"	"13257493"	"nfe2l2a"	"ENSDART00000062854"	"GO:0045893"	"cdna:known chromosome:Zv9:9:1643787:1672713:1 gene:ENSDARG00000042824 gene_biotype:protein_coding transcript_biotype:protein_coding"	-0.162972948433334	0.910250338499999	0.908653780490221	0.0171722988679038	"NFE2L2"
"ENSDARG00000073822"	"13131359"	"LOC100334106"	"ENSDART00000092344"	"GO:0032012"	NA	-0.328952391000001	0.726381846966667	0.671865263318905	0.0171722988679038	"IQSEC1"
"ENSDARG00000073822"	"13131359"	"LOC100334106"	"ENSDART00000092344"	"GO:0032012"	NA	-0.328952391000001	0.726381846966667	0.671865263318905	0.0171722988679038	"IQSEC1"
"ENSDARG00000090387"	"13113035"	"LOC100000073"	"ENSDART00000127348"	"GO:0006355"	NA	0.122318803300001	0.912686353399998	0.935448488446457	0.0171722988679038	"ONECUT2"
"ENSDARG00000022995"	"13045890"	"clic4"	"ENSDART00000030691"	"GO:0006821"	"chloride intracellular channel 4"	-0.0743932386666675	0.630865486666666	0.946966606286393	0.0172240896900264	"CLIC4"
"ENSDARG00000022995"	"13045890"	"clic4"	"ENSDART00000030691"	"GO:0006821"	"chloride intracellular channel 4"	-0.0743932386666675	0.630865486666666	0.946966606286393	0.0172240896900264	"CLIC4"
"ENSDARG00000022995"	"13045890"	"clic4"	"ENSDART00000030691"	"GO:0006821"	"chloride intracellular channel 4"	-0.0743932386666675	0.630865486666666	0.946966606286393	0.0172240896900264	"CLIC4"
"ENSDARG00000016156"	"12988077"	"fam53b"	"BC066405"	"GO:0031101"	"family with sequence similarity 53, member B"	-0.228211572800003	-0.592591789366665	0.742230453098987	0.0172997275359183	"FAM53B"
"ENSDARG00000016156"	"12988077"	"fam53b"	"BC066405"	"GO:0031101"	"family with sequence similarity 53, member B"	-0.228211572800003	-0.592591789366665	0.742230453098987	0.0172997275359183	"FAM53B"
"ENSDARG00000016156"	"12988077"	"fam53b"	"BC066405"	"GO:0031101"	"family with sequence similarity 53, member B"	-0.228211572800003	-0.592591789366665	0.742230453098987	0.0172997275359183	"FAM53B"
"ENSDARG00000023712"	"13268121"	"mao"	"NM_212827"	"GO:0006584"	"Danio rerio monoamine oxidase, mRNA (cDNA clone MGC:85761 IMAGE:6960301), complete cds."	-0.0920240013999987	0.942816223799998	0.956623009212608	0.017563076528791	"IL4I1"
"ENSDARG00000023712"	"13268121"	"mao"	"NM_212827"	"GO:0006584"	"Danio rerio monoamine oxidase, mRNA (cDNA clone MGC:85761 IMAGE:6960301), complete cds."	-0.0920240013999987	0.942816223799998	0.956623009212608	0.017563076528791	"MAOB"
"ENSDARG00000010962"	"13269074"	"fkbp7"	"ENSDART00000136728"	"GO:0006457"	"FK506 binding protein 7"	-0.140719507600001	1.02962214183334	0.933917049651504	0.0179427582671584	"FKBP7"
"ENSDARG00000010962"	"13269074"	"fkbp7"	"ENSDART00000136728"	"GO:0006457"	"FK506 binding protein 7"	-0.140719507600001	1.02962214183334	0.933917049651504	0.0179427582671584	"FKBP7"
"ENSDARG00000045870"	"13185807"	"plekha5"	"ENSDART00000067414"	"GO:0005515"	NA	-0.1019768169	0.633747397299999	0.919564329337828	0.0179935143597352	"PLEKHA5"
"ENSDARG00000045870"	"13185807"	"plekha5"	"ENSDART00000067414"	"GO:0005515"	NA	-0.1019768169	0.633747397299999	0.919564329337828	0.0179935143597352	"PLEKHA5"
"ENSDARG00000045870"	"13185807"	"plekha5"	"ENSDART00000067414"	"GO:0005515"	NA	-0.1019768169	0.633747397299999	0.919564329337828	0.0179935143597352	"PLEKHA5"
"ENSDARG00000045870"	"13185807"	"plekha5"	"ENSDART00000067414"	"GO:0005515"	NA	-0.1019768169	0.633747397299999	0.919564329337828	0.0179935143597352	"PLEKHA5"
"ENSDARG00000045870"	"13185807"	"plekha5"	"ENSDART00000067414"	"GO:0005515"	NA	-0.1019768169	0.633747397299999	0.919564329337828	0.0179935143597352	"PLEKHA5"
"ENSDARG00000055252"	"13046993"	"zgc:123218"	"BC107626"	"GO:0008150"	"cdna:known chromosome:Zv9:17:33639324:33642569:1 gene:ENSDARG00000055252 gene_biotype:protein_coding transcript_biotype:retained_intron"	0.0804789451000012	1.80300881516667	0.981234110078141	0.0179935143597352	""
"ENSDARG00000055252"	"13046993"	"zgc:123218"	"BC107626"	"GO:0008150"	"cdna:known chromosome:Zv9:17:33639324:33642569:1 gene:ENSDARG00000055252 gene_biotype:protein_coding transcript_biotype:retained_intron"	0.0804789451000012	1.80300881516667	0.981234110078141	0.0179935143597352	""
"ENSDARG00000094455"	"13114130"	"ENSEMBL"	"ENSDART00000136219"	NA	NA	-0.1110503677	2.9780212175	0.983994178245813	0.0179935143597352	""
"ENSDARG00000068374"	"13064979"	"si:ch211-132b12.7"	"BC154427"	NA	"Danio rerio si:ch211-132b12.7 (si:ch211-132b12.7), mRNA."	-0.411399049199999	2.5093733349	0.918324261837768	0.0182456149239832	""
"ENSDARG00000068374"	"13064979"	"si:ch211-132b12.7"	"BC154427"	NA	"Danio rerio si:ch211-132b12.7 (si:ch211-132b12.7), mRNA."	-0.411399049199999	2.5093733349	0.918324261837768	0.0182456149239832	""
"ENSDARG00000055653"	"13153002"	"nubp2"	"ENSDART00000123019"	"GO:0008150"	"Danio rerio zgc:123336, mRNA (cDNA clone MGC:123336 IMAGE:7400044), complete cds."	0.180661930533334	-0.685683675999999	0.848333945230809	0.018398234497954	"NUBP2"
"ENSDARG00000055653"	"13153002"	"nubp2"	"ENSDART00000123019"	"GO:0008150"	"Danio rerio zgc:123336, mRNA (cDNA clone MGC:123336 IMAGE:7400044), complete cds."	0.180661930533334	-0.685683675999999	0.848333945230809	0.018398234497954	"NUBP2"
"ENSDARG00000011662"	"12997345"	"chuk"	"ENSDART00000027428"	"GO:0006468"	"Danio rerio IkappaB kinase 1 (ikk1) mRNA, complete cds."	0.177579068000004	-0.564907403066668	0.806573796921554	0.0187458249508115	"CHUK"
"ENSDARG00000011662"	"12997345"	"chuk"	"ENSDART00000027428"	"GO:0006468"	"Danio rerio IkappaB kinase 1 (ikk1) mRNA, complete cds."	0.177579068000004	-0.564907403066668	0.806573796921554	0.0187458249508115	"CHUK"
"ENSDARG00000011662"	"12997345"	"chuk"	"ENSDART00000027428"	"GO:0006468"	"Danio rerio IkappaB kinase 1 (ikk1) mRNA, complete cds."	0.177579068000004	-0.564907403066668	0.806573796921554	0.0187458249508115	"CHUK"
"ENSDARG00000003216"	"13158094"	"anxa2a"	"ENSDART00000011967"	"GO:0005509"	"Danio rerio annexin A2a, mRNA (cDNA clone MGC:77940 IMAGE:7000867), complete cds."	-0.114662223733333	1.7536535883	0.972867756659337	0.018899876648438	"ANXA2"
"ENSDARG00000003216"	"13158094"	"anxa2a"	"ENSDART00000011967"	"GO:0005509"	"Danio rerio annexin A2a, mRNA (cDNA clone MGC:77940 IMAGE:7000867), complete cds."	-0.114662223733333	1.7536535883	0.972867756659337	0.018899876648438	"ANXA2"
"ENSDARG00000038700"	"13083041"	"gpr160"	"NM_001128817"	"GO:0008150"	"Danio rerio similar to Probable G-protein coupled receptor 160, mRNA (cDNA clone MGC:195172 IMAGE:9038711), complete cds."	0.0668012201333337	-0.872240121766666	0.966335104021722	0.018899876648438	"GPR160"
"ENSDARG00000063407"	"13028815"	"LOC100333838"	"ENSDART00000092627"	"GO:0031012"	"PREDICTED: Danio rerio hypothetical protein LOC100333838 (LOC100333838), partial mRNA."	0.274944989	0.937217695933335	0.825016143505946	0.0192220053836137	"ADAMTSL4"
"ENSDARG00000091560"	"13071780"	"LOC100334171"	"XM_002665446"	"GO:0006836"	NA	0.151434315833333	0.980770170733335	0.925236770956568	0.0192220053836137	""
"ENSDARG00000091560"	"13071780"	"LOC100334171"	"XM_002665446"	"GO:0006836"	NA	0.151434315833333	0.980770170733335	0.925236770956568	0.0192220053836137	""
"ENSDARG00000042563"	"13046318"	"si:busm1-142b24.1"	"NM_001006661"	"GO:0005634"	"cdna:known chromosome:Zv9:17:28671326:28681984:1 gene:ENSDARG00000042563 gene_biotype:protein_coding transcript_biotype:protein_coding"	0.1470507153	-1.23002720016667	0.94699498135936	0.0192453492872065	"MIS18BP1"
"ENSDARG00000042563"	"13046318"	"si:busm1-142b24.1"	"NM_001006661"	"GO:0005634"	"cdna:known chromosome:Zv9:17:28671326:28681984:1 gene:ENSDARG00000042563 gene_biotype:protein_coding transcript_biotype:protein_coding"	0.1470507153	-1.23002720016667	0.94699498135936	0.0192453492872065	"MIS18BP1"
"ENSDARG00000031745"	"13247424"	"si:busm1-266f07.2"	"BC098875"	"GO:0002504"	"cdna:known chromosome:Zv9:8:37539907:37543263:1 gene:ENSDARG00000031745 gene_biotype:protein_coding transcript_biotype:protein_coding"	-0.0721282030333334	3.02670618066667	0.990648632167873	0.0193233338446923	"HLA-DQA1"
"ENSDARG00000031745"	"13247424"	"si:busm1-266f07.2"	"BC098875"	"GO:0002504"	"cdna:known chromosome:Zv9:8:37539907:37543263:1 gene:ENSDARG00000031745 gene_biotype:protein_coding transcript_biotype:protein_coding"	-0.0721282030333334	3.02670618066667	0.990648632167873	0.0193233338446923	"HLA-DQA2"
"ENSDARG00000071001"	"13067244"	"ENSEMBL"	"ENSDART00000104699"	"GO:0003924"	NA	-0.482970662300001	1.99121156853333	0.866927202799435	0.0193233338446923	"NUGGC"
"ENSDARG00000071001"	"13067244"	"ENSEMBL"	"ENSDART00000104699"	"GO:0003924"	NA	-0.482970662300001	1.99121156853333	0.866927202799435	0.0193233338446923	"NUGGC"
"ENSDARG00000038123"	"13136413"	"myl9a"	"BC083394"	"GO:0005575"	"Danio rerio zgc:103467, mRNA (cDNA clone MGC:191149 IMAGE:100059458), complete cds."	-0.201545554766667	1.03856572996667	0.898397213305007	0.0194180487338112	"MYL9"
"ENSDARG00000038123"	"13136413"	"myl9a"	"BC083394"	"GO:0005575"	"Danio rerio zgc:103467, mRNA (cDNA clone MGC:191149 IMAGE:100059458), complete cds."	-0.201545554766667	1.03856572996667	0.898397213305007	0.0194180487338112	"MYL9"
"ENSDARG00000038123"	"13136413"	"myl9a"	"BC083394"	"GO:0005575"	"Danio rerio zgc:103467, mRNA (cDNA clone MGC:191149 IMAGE:100059458), complete cds."	-0.201545554766667	1.03856572996667	0.898397213305007	0.0194180487338112	"MYL9"
"ENSDARG00000074379"	"12945467"	"zgc:195152"	"BC163181"	"GO:0008150"	"cellular_component"	0.382900618966667	-1.24370879763333	0.8160855019931	0.0194180487338112	"KNSTRN"
"ENSDARG00000078362"	"13201522"	"ENSEMBL"	"ENSDART00000112856"	"GO:0005515"	NA	0.0715022263666656	1.16277097093333	0.974568592505704	0.0194180487338112	"TNC"
"ENSDARG00000036869"	"13141514"	"tcf21"	"ENSDART00000053539"	"GO:0006355"	"Danio rerio transcription factor 21, mRNA (cDNA clone MGC:123313 IMAGE:7232205), complete cds."	-0.147846497466668	1.12163999453334	0.938220380794121	0.0194438954277905	"TCF21"
"ENSDARG00000013056"	"13103167"	"itpk1"	"ENSDART00000008590"	"GO:0016310"	"Danio rerio inositol 1,3,4-triphosphate 5"	0.0154102657333315	0.689465416699999	0.991127722598071	0.0197196327264322	"ITPK1"
"ENSDARG00000019810"	"13074397"	"nfe2l3"	"ENSDART00000016135"	"GO:0006355"	"Danio rerio zgc:77291, mRNA (cDNA clone MGC:77291 IMAGE:6965238), complete cds."	0.0789842105333332	-0.702834145433335	0.951408354738751	0.0201591494612991	"NFE2L3"
"ENSDARG00000019810"	"13074397"	"nfe2l3"	"ENSDART00000016135"	"GO:0006355"	"Danio rerio zgc:77291, mRNA (cDNA clone MGC:77291 IMAGE:6965238), complete cds."	0.0789842105333332	-0.702834145433335	0.951408354738751	0.0201591494612991	"NFE2L3"
"ENSDARG00000019810"	"13074397"	"nfe2l3"	"ENSDART00000016135"	"GO:0006355"	"Danio rerio zgc:77291, mRNA (cDNA clone MGC:77291 IMAGE:6965238), complete cds."	0.0789842105333332	-0.702834145433335	0.951408354738751	0.0201591494612991	"NFE2L3"
"ENSDARG00000025757"	"13165168"	"zgc:64085"	"BC054611"	"GO:0008150"	"cdna:known chromosome:Zv9:3:14216093:14243092:1 gene:ENSDARG00000025757 gene_biotype:protein_coding transcript_biotype:protein_coding"	-0.9662708963	1.71999859786667	0.577747328788899	0.0201591494612991	""
"ENSDARG00000052341"	"13095585"	"sgcb"	"ENSDART00000074172"	"GO:0007010"	"Danio rerio sarcoglycan, beta (dystrophin-associated glycoprotein), mRNA (cDNA clone MGC:110833 IMAGE:7153136), complete cds."	0.2222658189	0.867200831333335	0.858225022280935	0.0202272120122508	"SGCB"
"ENSDARG00000004713"	"13240676"	"mad2l1"	"ENSDART00000028017"	"GO:0006629"	"Danio rerio MAD2 mitotic arrest deficient-like 1 (yeast) (mad2l1), mRNA."	0.196315953800001	-1.7554902418	0.952125971835638	0.0203088470686476	"MAD2L1"
"ENSDARG00000089338"	"13171056"	"LOC100302390"	"NM_001163005"	NA	NA	-0.0995186698333344	1.2482046452	0.965579484704894	0.0203088470686476	""
"ENSDARG00000089338"	"13171056"	"LOC100302390"	"NM_001163005"	NA	NA	-0.0995186698333344	1.2482046452	0.965579484704894	0.0203088470686476	""
"ENSDARG00000089338"	"13171056"	"LOC100302390"	"NM_001163005"	NA	NA	-0.0995186698333344	1.2482046452	0.965579484704894	0.0203088470686476	""
"ENSDARG00000077883"	"12974702"	"zgc:162965"	"BC139679"	"GO:0007049"	"cdna:known chromosome:Zv9:11:26261761:26270480:1 gene:ENSDARG00000077883 gene_biotype:protein_coding transcript_biotype:protein_coding"	-0.00109053396666514	-1.0117863455	0.999506466680415	0.0203872842407428	"FAM83D"
"ENSDARG00000077883"	"12974702"	"zgc:162965"	"BC139679"	"GO:0007049"	"cdna:known chromosome:Zv9:11:26261761:26270480:1 gene:ENSDARG00000077883 gene_biotype:protein_coding transcript_biotype:protein_coding"	-0.00109053396666514	-1.0117863455	0.999506466680415	0.0203872842407428	"FAM83D"
"ENSDARG00000079917"	"13157185"	"rassf7a"	"ENSDART00000150666"	"GO:0007165"	"ras association domain-containing protein 8-like"	0.213333423033335	-0.889035088800002	0.869060587527398	0.0203906406381733	"RASSF7"
"ENSDARG00000079917"	"13157185"	"rassf7a"	"ENSDART00000150666"	"GO:0007165"	"ras association domain-containing protein 8-like"	0.213333423033335	-0.889035088800002	0.869060587527398	0.0203906406381733	"RASSF7"
"ENSDARG00000079917"	"13157185"	"rassf7a"	"ENSDART00000150666"	"GO:0007165"	"ras association domain-containing protein 8-like"	0.213333423033335	-0.889035088800002	0.869060587527398	0.0203906406381733	"RASSF7"
"ENSDARG00000008434"	"13139163"	"bcl2l1"	"ENSDART00000147617"	"GO:0042981"	"bcl2-like 1"	-0.0973519005666681	0.623823997133332	0.925304952607796	0.0204278561608505	"BCL2L1"
"ENSDARG00000008434"	"13139163"	"bcl2l1"	"ENSDART00000147617"	"GO:0042981"	"bcl2-like 1"	-0.0973519005666681	0.623823997133332	0.925304952607796	0.0204278561608505	"BCL2L1"
"ENSDARG00000079233"	"13052459"	"LOC568846"	"ENSDART00000110903"	"GO:0006355"	NA	-0.119276950566666	-1.49572412246667	0.965793618892035	0.02046081172734	""
"ENSDARG00000044135"	"13121001"	"cenpp"	"ENSDART00000064805"	"GO:0008150"	"Danio rerio centromere protein P (cenpp), mRNA."	0.675853966733335	-1.42169449356667	0.664911218899975	0.0205301385197239	"CENPP"
"ENSDARG00000044135"	"13121001"	"cenpp"	"ENSDART00000064805"	"GO:0008150"	"Danio rerio centromere protein P (cenpp), mRNA."	0.675853966733335	-1.42169449356667	0.664911218899975	0.0205301385197239	"CENPP"
"ENSDARG00000054447"	"12976510"	"SLC29A1 (2 of 2)"	"ENSDART00000023151"	"GO:0006810"	NA	0.0217778009666691	0.668092381366666	0.987390743630457	0.0205301385197239	"SLC29A1"
"ENSDARG00000054447"	"12976510"	"SLC29A1 (2 of 2)"	"ENSDART00000023151"	"GO:0006810"	NA	0.0217778009666691	0.668092381366666	0.987390743630457	0.0205301385197239	"SLC29A1"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11E"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11B"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11D"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11E"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"PRSS22"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11A"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11B"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11A"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11A"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11B"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"PRSS22"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11A"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11F"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11D"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11F"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11E"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"PRSS22"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11D"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11F"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11F"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11E"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"PRSS22"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11B"
"ENSDARG00000061173"	"13060284"	"st14a"	"ENSDART00000086952"	"GO:0006508"	"suppression of tumorigenicity 14 (colon carcinoma) a"	0.100505105900002	-0.683220384333334	0.930700849147843	0.0205301385197239	"TMPRSS11D"
"ENSDARG00000079155"	"13004844"	"ENSEMBL"	"ENSDART00000112898"	"GO:0005515"	NA	-0.377645686266668	1.09385253703333	0.784788411035405	0.0205301385197239	""
"ENSDARG00000079155"	"13004844"	"ENSEMBL"	"ENSDART00000112898"	"GO:0005515"	NA	-0.377645686266668	1.09385253703333	0.784788411035405	0.0205301385197239	""
"ENSDARG00000076962"	"13020975"	"LOC560645"	"ENSDART00000112375"	"GO:0006071"	NA	-0.131588761866668	1.0775167747	0.946728857085103	0.0205393875751259	"GDPD5"
"ENSDARG00000076962"	"13020975"	"LOC560645"	"ENSDART00000112375"	"GO:0006071"	NA	-0.131588761866668	1.0775167747	0.946728857085103	0.0205393875751259	"GDPD5"
"ENSDARG00000076962"	"13020975"	"LOC560645"	"ENSDART00000112375"	"GO:0006071"	NA	-0.131588761866668	1.0775167747	0.946728857085103	0.0205393875751259	"GDPD5"
